,digitPMTID,digitTime,digitCharge
130,"[0, 3, 6, 12, 13, 18, 20, 22, 53, 60, 62, 63, 65, 66, 67, 68, 71, 73, 74, 75, 80, 81, 83, 85, 86, 87, 88, 91, 94, 96, 97, 101, 102, 103, 107, 108, 113, 116, 117, 123, 139, 145, 152, 164, 174, 215]","[345.2452857142857, 335.93754615384614, 342.23315421686743, 333.91552340425534, 335.03298421052637, 341.5347896551724, 338.5769508771929, 339.65722222222223, 335.6684871794872, 336.76247826086956, 336.0225222222222, 337.5839062893082, 335.52327142857143, 363.5882609756097, 342.47281382113823, 343.7394428571429, 337.5607144927536, 337.3506365269461, 336.9219948717949, 337.10215714285715, 337.1061488549618, 336.9126450704225, 337.52894150943393, 338.26997741935486, 337.466787755102, 336.05538085106383, 337.76099678714866, 340.07885238095236, 337.3652, -70.56674545454548, 336.8875081632653, 337.0048112426036, 336.61504444444444, 336.8329243243243, 336.6711612244898, 335.3020714285714, -91.19239999999985, 334.9281454545455, 335.78929999999997, 338.9848228346457, 339.5794388349514, 376.4523957446808, 341.6897, 347.29979999999995, 349.02093134328356, 335.388325]","[2.79296875, 5.639648437499893, 1.2207031250000533, 1.9580078124999467, 0.7861328124999467, 1.6748046875000533, 1.0595703125000533, 2.041015625, 2.24609375, 1.9189453125, 2.1533203124998934, 4.541015624999893, 2.05078125, 3.0957031250001066, 3.7451171874999467, 0.4638671874999467, 3.5400390625, 5.6298828125, 6.845703125, 4.824218749999893, 12.807617187499947, 8.2470703125, 4.306640624999893, 4.990234375000053, 4.111328125000053, 17.836914062500107, 12.104492187499893, 2.4951171874999467, 7.045898437499893, 0.8398437500000533, 3.7841796874999467, 4.638671874999947, 2.236328125, 3.6279296874998934, 1.8798828125001066, 2.6806640625, 4.335937499999947, 1.7529296874999467, 1.50390625, 2.2949218750001066, 1.8115234375, 1.8212890625, 1.2353515625001066, 1.7724609375001066, 2.6416015624999467, 4.580078124999893]"
131,"[2, 13, 18, 20, 46, 55, 59, 67, 68, 71, 72, 73, 74, 78, 80, 81, 83, 85, 87, 88, 94, 96, 97, 101, 103, 104, 108, 110, 124, 137, 149, 163, 165, 235]","[335.22931132075473, 336.1972487179487, -84.84589999999943, 336.6298075471698, 343.4826076923077, 335.53135555555554, 343.91206010928965, 336.7611864864865, 337.0481181818182, 338.5677530973452, 336.88474615384615, 379.96775245901637, 336.7590050314465, 337.1695931034483, 337.0115099009901, 337.8397569892473, 337.0081867924528, 338.7779, 337.1648052631579, 337.4839052631579, 337.2702, 336.8128, 364.9776882352941, 338.30773783783786, 337.2572896551724, 334.9979444444445, 336.896, 337.33494444444443, -42.143399999999986, 332.8671097560976, 346.3031904761905, 350.32646666666665, 351.49684615384615, 341.65918571428574]","[2.01171875, 0.6542968750000533, 4.233398437499893, 4.31640625, 2.353515625, 0.5908203125001066, 3.1347656250000533, 3.7646484375000533, 2.1826171874998934, 4.223632812499893, 2.2851562499999467, 1.8359375000001066, 5.3076171875, 2.6904296874999467, 11.328124999999947, 1.7333984374998934, 3.6865234375001066, 2.1777343750001066, 6.118164062499893, 6.694335937499893, 10.634765624999893, 8.378906249999893, 2.9492187500000533, 3.1347656249999467, 2.333984375, 1.5478515624998934, 1.66015625, 2.0117187499999467, 2.5634765624998934, 1.1328125, 2.587890625, 1.2597656250000533, 1.3427734374998934, 1.89453125]"
132,"[13, 20, 25, 58, 59, 60, 67, 68, 72, 73, 75, 78, 80, 81, 83, 85, 86, 87, 88, 91, 94, 96, 97, 101, 102, 103, 104, 110, 111, 128, 151, 159, 169, 172, 176, 181, 183, 185, 207]","[334.8851426966292, 336.7227764705882, 338.13338571428574, 371.04031428571426, 337.1021034482758, 337.97733333333326, 378.4441117647059, 336.5133588235294, 337.67652025316454, 338.88289999999995, 336.6473655737705, 339.08302222222227, 337.7224801980198, 336.7961555555555, 336.3291571428571, 337.51799230769234, 369.8803015544041, 337.06293367697594, 337.33093043478266, 338.1848798657718, 337.4713313868613, 337.5194129032258, 337.3542111111111, 335.84778235294124, 336.2392956521739, 350.74292911392405, 337.26550000000003, 335.9841363636363, 380.51989350649353, 348.5328878048781, 346.9640636363636, 329.40152222222224, 349.85422727272726, 327.9471558139535, 345.96569999999997, 339.5373434782609, 346.72995000000003, 346.56123333333335, 347.9842970149254]","[4.501953124999947, 5.292968750000107, 1.953125, 2.1386718750000533, 2.4853515625001066, 1.4404296875000533, 3.1005859375001066, 5.024414062499893, 5.488281250000107, 0.6347656250001066, 3.8085937499998934, 2.6464843749999467, 6.987304687500053, 11.025390625000107, 3.2275390624999467, 2.1093750000000533, 3.5595703125000533, 5.937500000000107, 10.117187500000053, 4.560546875, 5.1025390625, 10.087890625, 2.3144531250000533, 3.1054687499998934, 4.013671875, 2.7197265625, 2.0068359374999467, 2.2607421875000533, 1.6699218749999467, 1.5576171874998934, 2.12890625, 3.7695312500000533, 0.8203124999999467, 2.3876953124999467, 1.9482421875001066, 2.1582031250001066, 1.6064453125000533, 1.5039062499998934, 1.9189453124999467]"
133,"[0, 3, 5, 6, 12, 13, 20, 25, 52, 53, 55, 59, 61, 67, 68, 71, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 88, 94, 96, 101, 102, 104, 105, 114, 115, 116, 124, 125, 173, 180, 219, 238]","[333.7331052631579, 335.6055378378378, 346.3147262135922, 335.92096363636364, 336.6193531914894, 336.5404320754717, 336.7359333333333, 335.3476714285714, 342.0244222222222, 344.92744155844156, 371.2022367816092, 336.1404666666666, 337.26440526315787, 336.9649857142857, 336.00084545454547, 338.298947311828, 336.5749, 337.30166816609, 336.77164, 338.0522195402299, 339.1154078431373, 337.28624468085104, 337.61179999999996, 338.04282173913043, 338.8403, 337.88666916221035, 337.16555714285715, 336.71143788300833, 339.2970367346939, 336.8302927536232, 337.03790000000004, 336.1351454545454, 335.7359390243903, 342.8423595744681, 336.4124018867924, 343.4112315436241, 352.07029724770643, 342.695, 335.81110697674416, 330.21425, 363.6867756756757, 336.3053259259259, 343.577537037037]","[1.9677734375000533, 1.7724609375000533, 2.5488281250001066, 6.513671874999947, 2.3925781249999467, 1.7041015624998934, 2.9638671874998934, 2.75390625, 0.8007812500001066, 3.7255859374998934, 1.4843749999999467, 5.830078125000053, 1.4697265624999467, 6.123046875000053, 4.321289062500107, 1.8701171874999467, 6.884765625000107, 5.288085937499893, 8.710937499999947, 3.6669921875000533, 1.6015625, 9.458007812500053, 4.921875, 1.7041015625001066, 2.6171874999999467, 8.481445312499947, 8.105468749999947, 7.534179687500053, 2.9443359374999467, 8.193359374999947, 4.0380859375, 2.0263671875001066, 3.0029296874998934, 1.9042968750001066, 2.6953125, 2.5244140625000533, 2.5732421874999467, 1.5869140624999467, 1.2255859375, 2.1582031250000533, 1.8505859375, 1.8994140625, 1.533203125]"
134,"[3, 6, 13, 52, 55, 60, 61, 65, 67, 68, 70, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 94, 96, 97, 102, 104, 111, 114, 117, 123, 125, 128, 130, 144, 160, 161, 188, 193, 214, 219, 228, 231]","[336.4582747126437, 340.06126666666665, 343.45783658536584, 337.13238867924525, 349.9410631578947, 336.6320275229358, 335.71743513513513, 337.3662151515151, 337.0199517006803, 336.6683202020202, 338.15106363636363, 336.78745555555554, 337.5636741935484, 336.7300540145985, 336.9833325203252, 338.9778, 338.7230806451613, 336.83219215686273, 337.9544481481481, 337.84960232558143, 360.11403157894733, 337.577999270073, 338.38625263157894, 336.5906785046729, 337.18023609467457, 337.500498989899, 375.65593902439025, 351.76768571428573, 336.17351176470584, -102.32955714285714, -52.68262658227848, 334.3357, 338.69800000000004, 334.6810545454545, 335.6859052631579, 348.49361111111114, 369.8278540372671, 347.32895384615387, 343.69337317073166, 334.7421538461538, 336.6712518518519, 342.7377470588235, 343.1178]","[3.45703125, 1.0400390625, 3.1298828125, 0.8154296875000533, 2.6904296875000533, 1.9677734375000533, 1.0302734374999467, 2.4804687500000533, 3.3447265625000533, 4.575195312499893, 2.6855468749999467, 6.655273437500107, 4.565429687500107, 11.445312500000107, 4.331054687500053, 1.1962890624999467, 3.3203125, 3.5546875000001066, 3.5351562500001066, 2.2998046875000533, 3.4472656250001066, 11.835937499999893, 7.861328125, 15.151367187500053, 9.94140625, 3.9892578124998934, 3.0664062500000533, 1.5087890625000533, 2.1093750000000533, 9999.0, 2.529296875, 1.9335937499999467, 1.7089843749998934, 1.0986328124999467, 0.5712890624998934, 2.0703125000000533, 2.2900390624999467, 2.3681640625000533, 1.81640625, 2.1435546875001066, 2.0947265624999467, 2.6220703125, 0.6835937500000533]"
135,"[6, 20, 22, 23, 32, 54, 59, 61, 62, 65, 66, 67, 68, 71, 72, 73, 74, 75, 80, 81, 85, 86, 87, 88, 96, 97, 101, 102, 106, 108, 124, 137, 147, 166, 187, 198, 207]","[336.39313211009176, 336.76043999999996, 345.215, 334.9126518518518, 344.9309753246753, 335.8838717948718, 365.93484615384614, 335.78815365853654, 336.7026076923077, 336.61654615384623, 367.31214, 336.67588518518517, 336.3411235294118, 337.61315991561185, 336.7769, 337.4815315789474, 338.09305714285716, 337.0637590163934, 337.49369899244334, 336.68358807947016, 338.834675, 337.6327623188406, 337.0011895104895, 337.4521225806452, 337.4073847750865, 337.66595714285717, 337.7276049180328, 336.4579417721519, 338.71513333333337, 335.88380674846627, 335.02139999999997, 360.29992105263165, 348.02453902439026, 161.4970294117647, 331.3232, 381.1777237623763, 333.48315945945944]","[3.7548828124998934, 3.6669921875001066, 1.845703125, 3.1542968749998934, 2.5537109375, 2.5292968749998934, 1.5136718750001066, 1.0742187500000533, 0.9863281249998934, 2.4267578124998934, 2.4560546875001066, 3.3544921874998934, 4.316406249999893, 3.9160156249999467, 2.1826171874999467, 5.253906250000053, 2.0947265625, 6.284179687499893, 12.6611328125, 4.951171875000107, 3.41796875, 4.023437499999947, 5.068359374999947, 8.349609374999893, 15.786132812500053, 2.2070312499998934, 2.0556640624999467, 3.3935546875, 2.1289062499999467, 5.498046875, 1.8310546875001066, 1.3574218749999467, 0.810546875, 1.2841796875000533, 1.1572265625000533, 1.9677734374999467, 2.060546875]"
136,"[3, 6, 18, 20, 42, 51, 58, 59, 65, 66, 67, 71, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 88, 94, 96, 97, 99, 101, 103, 106, 107, 110, 117, 126, 128, 147, 155, 163, 166, 173, 178, 182, 218]","[339.4298359223301, 335.2440117647059, 337.85409999999996, 336.03374285714284, 336.1385000000001, 345.54601818181817, 351.67921538461536, 340.00085185185185, 335.6857344827587, 337.24691301775147, 337.3758282051282, 139.87385584415583, 337.2791222222222, 336.2559731707317, 337.9846347826087, 336.8442411764706, 337.27654074074076, 337.0523777292576, 337.10819344262296, 338.0253551181102, 338.2203, 337.47871147540985, 336.6923263157895, 337.39977364341087, 336.41868552915764, 337.08487777777776, 336.50581304347827, 336.69914369747903, 336.66759099099096, 337.0450660550459, 390.2928474747475, 335.21791935483867, 343.7383704225352, 335.5717, 592.5203207920792, 351.8307178861789, 347.99350303030303, 350.0956208955224, 347.31725, 348.35868965517244, 347.06941282051287, 346.8568279279279, 343.5576285714286]","[1.3134765625001066, 1.6650390625, 3.2080078125000533, 4.741210937500053, 1.5673828124998934, 1.8701171875000533, 1.9433593750000533, 2.8466796875, 4.282226562499947, 2.8515625000000533, 0.595703125, 1.8017578125001066, 5.332031250000053, 3.2324218750000533, 1.7968749999999467, 4.609375000000107, 1.4257812499998934, 4.555664062500107, 5.390624999999893, 3.1445312500000533, 1.6845703125000533, 3.8427734375000533, 1.826171875, 7.363281250000107, 8.559570312499947, 3.1201171874999467, 1.6992187500001066, 4.765625000000107, 2.1582031250000533, 1.9580078124998934, 1.9335937500000533, 0.4882812500001066, 0.8349609375001066, 1.8652343749998934, 1.0498046874998934, 2.2070312499999467, 2.9541015624998934, 1.9921875000000533, 0.5761718749998934, 1.6748046874999467, 0.6982421874998934, 2.6708984375001066, 3.1494140624998934]"
137,"[5, 6, 8, 9, 12, 13, 25, 46, 59, 60, 62, 65, 66, 67, 68, 73, 74, 75, 78, 81, 83, 85, 86, 87, 88, 94, 96, 101, 104, 106, 108, 115, 116, 121, 123, 153, 178, 185, 213, 214]","[334.5224, 335.47685352112677, 335.0546395348837, 348.4180731707317, 336.1162594594595, 336.3066417721519, 334.13910000000004, 338.4482310344828, 468.70900000000006, 338.84588172043004, 341.77577368421055, 339.5213666666667, 337.7764142857143, 336.6784432712215, 337.16852222222224, 337.7126313432836, 336.6640211382114, 401.97033614457825, 337.3674279069768, 339.5058, 337.78052680412367, 336.7915328767123, 338.58459999999997, 337.860396969697, 336.95643917525774, 336.49810322580646, 337.44593953488373, 336.9027971962617, 337.06016666666665, 365.0806717948718, 342.61232352941175, 335.62913779527554, 345.7617415929204, 335.95672962962965, 334.6425476190476, 346.78194814814816, 345.0816950310559, 349.03557441860465, 334.82867254901964, 335.5570852713178]","[1.0937500000000533, 3.1005859374998934, 1.3769531250000533, 3.0761718750001066, 1.0449218749998934, 2.1142578125, 1.4599609374999467, 1.9482421874999467, 1.240234375, 1.1914062500000533, 1.5771484374998934, 0.8837890624998934, 1.2158203125000533, 9.067382812500053, 1.2255859374999467, 3.7548828124999467, 4.404296875, 1.4892578125001066, 2.2119140624999467, 1.8896484374999467, 5.161132812500053, 4.506835937499893, 3.2275390625001066, 5.063476562499893, 5.078125000000107, 4.0234375, 5.415039062500107, 5.517578125, 2.2314453125, 1.9873046874998934, 4.16015625, 2.2265625000001066, 2.353515625, 1.9091796874998934, 1.8359375000001066, 1.5869140624998934, 2.7148437499999467, 2.7392578124999467, 1.8750000000000533, 1.977539062500053]"
138,"[6, 9, 12, 13, 18, 20, 23, 54, 58, 59, 61, 62, 65, 66, 67, 68, 70, 72, 73, 74, 75, 78, 80, 81, 83, 87, 88, 91, 94, 96, 97, 99, 101, 104, 107, 109, 114, 116, 118, 120, 123, 125, 131, 137, 152, 159, 172, 187, 192, 213, 215, 223]","[352.4742992481203, 346.45181967213114, 334.69651631205676, 336.1351490566038, 339.7525615384615, 336.73075384615385, 16.096184615384615, 677.8592564102564, 335.57595922330097, 337.98246938775503, 336.05544285714285, 336.6978, 336.7488176470588, 337.3355854961832, 336.64255185185186, 337.96253188405797, 339.4653557377049, 336.7360891891892, 337.2574714285714, 336.4825489932886, 337.4195962962963, 339.0248780141844, 336.9568470319635, 338.1732184397163, 337.7805857142857, 337.29648171091446, 337.8652482758621, 337.9301330097087, 337.4280368794326, 336.87594016172505, 337.48505918367346, 336.5326843137255, 337.7253838709678, 336.53076315789474, 336.66304845360827, 336.8211210526316, 337.394403030303, 334.5914947368421, 453.32965517241377, 341.57073333333335, 335.2280714285714, 334.68838518518515, 378.71993636363635, 349.14078, 150.06695057471268, 355.0265277227723, 328.97511495327103, 346.4824131147541, 356.723211627907, 340.7995222222222, 343.90738085106386, 344.52601147540986]","[2.2949218750000533, 2.5341796875000533, 6.762695312499947, 1.8994140625001066, 1.8847656250001066, 1.953125000000053, 3.2421874999998934, 2.060546875, 1.8945312499999467, 0.6640625000000533, 1.5185546874998934, 2.8466796875001066, 2.5976562499999467, 2.5537109375000533, 4.121093749999893, 2.1289062499998934, 1.4501953125, 1.5673828124998934, 8.105468750000107, 8.686523437500053, 4.824218749999893, 2.4267578125, 11.650390625000107, 8.1298828125, 2.3144531250000533, 6.42578125, 6.450195312500107, 2.0263671875, 6.645507812500053, 11.440429687499893, 2.9541015624998934, 0.8740234374999467, 1.3720703124998934, 2.6367187500000533, 2.8466796875001066, 2.1582031250000533, 1.0937500000000533, 4.018554687500053, 3.0615234375000533, 1.6845703124998934, 1.4697265625000533, 3.9062500000001066, 1.8017578125, 2.7392578124999467, 1.7382812499999467, 6.289062500000053, 1.6650390625, 2.6855468749999467, 1.4892578124998934, 2.0849609375, 1.1474609374999467, 6.669921875]"
139,"[3, 10, 18, 22, 23, 25, 29, 51, 53, 55, 58, 61, 67, 71, 72, 74, 75, 80, 81, 83, 85, 86, 87, 88, 91, 94, 96, 97, 99, 103, 104, 106, 108, 110, 117, 122, 142, 148, 163, 165, 172, 184]","[336.7508111111111, 336.08115, 336.1130743589743, 346.1494827586207, 334.83515897435893, 336.11974516129027, 348.60660270270273, 336.6068666666667, 336.713, 337.9264666666666, 336.4722470588235, 348.08333092783505, 336.46714859813085, 337.7372078864354, 337.3944471698113, 337.00041645021645, 338.17325555555556, 337.2262193605684, 337.9102210526316, 337.74629999999996, 338.5479923076923, 338.1667081761006, 341.1505198198198, 338.5764606334842, 365.97565280898874, 338.58874838709676, 336.9788924369748, 336.89366, 336.62412222222224, 336.6038727272727, 336.46977906976747, 335.83056190476185, 379.1855, 336.5548209876543, 344.1940407407407, 334.72299999999996, 345.9970181818182, 348.7494520547945, 344.7785096774194, 345.8341392405063, 329.0919, 354.299921686747]","[2.3437500000000533, 2.4511718750001066, 2.4267578125001066, 2.05078125, 2.1582031249999467, 0.4687500000001066, 2.0117187499998934, 2.2998046874998934, 2.4169921874999467, 1.2646484375001066, 1.4111328125001066, 1.5087890624999467, 8.530273437500107, 8.120117187499947, 2.9833984375, 11.0302734375, 5.102539062500053, 13.632812500000107, 2.8857421875000533, 4.7021484375, 2.7050781250001066, 3.1347656250000533, 1.572265625, 8.388671874999893, 2.6318359374999467, 8.715820312500107, 7.124023437500053, 2.2265624999998934, 3.3886718749999467, 1.7187500000001066, 3.3789062499999467, 1.0351562500001066, 1.7285156249999467, 2.2119140625000533, 2.0898437499998934, 0.7519531250000533, 1.7236328125, 2.2216796874998934, 2.0898437500001066, 2.5488281249999467, 3.1591796874999467, 1.77734375]"
140,"[2, 20, 21, 23, 59, 60, 61, 62, 65, 66, 67, 72, 73, 74, 75, 78, 80, 81, 83, 85, 86, 87, 88, 91, 94, 96, 97, 101, 102, 103, 104, 109, 111, 118, 160, 174, 176, 186, 206, 215, 234, 240]","[335.1244275362319, 336.16659999999996, 331.7934711864407, 372.0168655737705, 337.8499230769231, 335.255, 336.73229999999995, 336.2533769230769, 335.9293666666666, 336.74863103448274, 360.873843812709, 336.69418682170544, 337.81125955056183, 336.600132885906, 337.30762653061225, 401.8009851851852, 337.002596069869, 337.04222253521124, 338.4435185430463, 338.6291524590164, 338.6124, 337.21680169491526, 337.7612117647059, 338.4747, 337.5003145038168, 337.0687480812641, 337.43361162790694, 337.02293135888505, 336.25177647058825, 337.15049830508474, 336.4373709677419, 337.8641285714285, 336.71673333333337, 447.808, 347.32291379310345, 347.79612307692304, 347.6403666666667, 653.076365116279, 344.0937076923077, 342.99592033898307, 340.9039714285715, 340.85956666666664]","[4.843749999999947, 1.0107421875, 2.4511718749999467, 1.5283203125001066, 1.9873046874998934, 0.9667968750001066, 4.404296875000107, 1.6015625, 1.6894531250001066, 3.7011718750000533, 16.069335937500107, 7.153320312500053, 6.367187499999947, 11.176757812500053, 11.367187500000053, 1.6992187500001066, 8.740234374999947, 7.861328125, 4.794921875000107, 3.9794921875000533, 0.7275390625001066, 11.645507812499893, 8.5205078125, 2.9736328125001066, 4.580078125000107, 12.929687499999893, 6.635742187500053, 7.0654296875, 2.4365234374998934, 5.058593749999947, 5.8935546875, 3.96484375, 1.103515625, 1.5625, 1.4013671874999467, 2.0849609375001066, 2.0849609374998934, 1.5439453125000924, 2.03125, 3.0908203124998934, 0.6787109374999467, 1.9189453125001066]"
