PMT ID, Time, Charge
47, 10.107925, 1.953125
60, 336.619241, 1.303711
65, 339.442980, 2.416992
66, 337.513038, 5.546875
67, 342.473139, 3.671875
68, 336.434300, 2.661133
72, 337.775471, 3.193359
73, 337.815264, 3.227539
74, 337.120284, 12.128906
75, 337.776866, 6.010742
78, 339.009910, 2.958984
80, 337.705191, 4.799805
81, 337.586200, 1.699219
83, 339.678768, 2.016602
85, 368.564938, 2.050781
86, 337.784097, 8.383789
87, 336.641668, 2.465820
88, 338.020191, 12.368164
91, 337.988567, 2.065430
94, 337.870000, 2.475586
96, 337.265731, 7.363281
97, 337.556132, 1.582031
101, 337.490228, 2.333984
102, 336.583053, 2.172852
103, 337.280432, 3.618164
104, 336.215262, 5.361328
108, 357.332167, 1.059570
114, 343.985918, 1.801758
121, 341.391715, 1.372070
151, 273.742973, 1.005859
172, 363.371973, 2.500000
180, 343.710628, 2.661133
181, 347.256208, 2.377930
203, 347.103061, 2.270508
206, 366.359295, 1.899414
215, 341.374958, 2.456055
0, 339.671759, 2.050781
12, 334.134390, 2.431641
13, 335.101118, 1.240234
14, 329.273490, 1.230469
18, 368.354100, 1.020508
20, 336.621805, 2.612305
50, 336.186741, 1.831055
54, 337.872704, 1.767578
58, 348.705873, 1.972656
59, 337.821381, 1.508789
61, 336.254893, 1.079102
65, 337.837717, 3.022461
67, 336.679753, 7.265625
68, 336.022117, 6.435547
72, 336.303541, 2.656250
73, 337.797547, 2.617187
74, 336.851109, 15.405273
75, 337.783307, 8.989258
78, 337.305800, 1.064453
80, 338.344500, 0.654297
81, 337.781324, 7.001953
83, 337.789016, 7.138672
85, 338.699769, 1.582031
86, 336.874976, 5.117188
87, 337.148666, 4.140625
88, 339.184569, 4.516602
94, 337.574166, 1.684570
96, 336.398259, 7.070313
97, 337.271871, 4.106445
101, 337.163853, 3.623047
102, 493.514078, 1.596680
103, 335.709371, 4.365234
104, 337.373965, 1.733398
105, 337.392502, 1.533203
107, 337.304767, 0.473633
108, 336.095722, 1.459961
109, 337.208489, 2.426758
113, 336.376437, 1.958008
131, -18.441595, 0.903320
159, 344.513351, 4.428711
183, 346.174859, 1.635742
224, 345.974993, 2.939453
2, 520.065470, 0.986328
12, 335.379727, 2.661133
14, 331.146300, 2.246094
18, -inf, 3.476562
23, 334.338260, 4.506836
45, 336.309134, 1.738281
50, 336.591368, 0.654297
59, 342.139667, 2.509766
61, 335.702300, 1.928711
62, 340.816014, 1.616211
65, 351.605950, 2.983398
66, 336.165788, 2.724609
67, 336.743237, 5.083008
68, 336.417345, 1.923828
70, 337.650787, 2.866211
72, 337.982944, 1.665039
73, 336.633534, 6.225586
74, 338.387140, 4.477539
75, 337.456100, 6.923828
80, 337.258748, 8.579102
81, 336.497815, 3.940430
83, 337.678884, 4.296875
87, 337.627304, 5.380859
88, 337.216990, 5.834961
94, 337.656245, 6.923828
96, 336.701985, 8.051758
97, 337.808529, 6.274414
101, 337.286332, 4.101563
102, 337.813782, 5.063477
103, 337.540600, 1.166992
104, 338.996577, 0.527344
108, 336.445207, 2.021484
109, 336.571633, 0.947266
114, 335.437614, 2.592773
127, 294.824431, 1.572266
160, 352.923833, 1.040039
162, 345.084249, 1.748047
166, 329.589481, 4.858398
167, 348.020348, 1.801758
171, 347.773585, 1.665039
195, 344.887801, 2.001953
203, 343.822800, 1.953125
214, 341.759238, 2.094727
215, 367.519563, 2.402344
216, 335.113761, 1.855469
224, 347.411885, 2.026367
3, 337.335935, 3.930664
13, 342.521205, 1.401367
18, 337.409429, 5.429687
21, 542.939105, 1.997070
29, 343.285308, 0.937500
38, 362.431137, 3.330078
58, 337.496389, 2.075195
60, 338.661222, 1.171875
61, 338.098994, 2.197266
66, 337.291248, 1.904297
68, 335.933729, 2.060547
70, 338.192848, 4.360352
71, 338.236509, 3.081055
73, 337.623900, 1.826172
74, 336.498499, 4.291992
75, 337.184508, 9.814453
78, 337.040997, 4.257813
80, 337.928305, 3.422852
81, 336.643652, 5.493164
83, 337.868949, 7.988281
86, 337.979726, 2.153320
87, 337.039430, 11.860352
88, 337.430820, 3.925781
94, 337.507200, 1.049805
96, 336.264261, 3.227539
97, 337.300041, 5.136719
99, 338.107384, 1.845703
101, 337.560376, 3.647461
103, 336.712964, 4.692383
104, 336.478206, 1.440430
109, 353.900569, 8.378906
111, 358.187008, 1.596680
116, 335.467025, 4.228516
117, 337.283044, 1.547852
123, 340.837803, 1.508789
127, 336.618236, 2.592773
152, 353.771399, 1.694336
153, 352.427720, 2.656250
159, 346.142689, 6.879883
187, 527.706629, 2.070312
196, 345.455520, 1.918945
203, 344.708100, 1.137695
215, 345.879525, 1.787109
1, 354.654608, 2.460938
3, 351.826777, 1.474609
6, 334.316705, 0.874023
15, 346.022367, 0.576172
18, 335.483243, 1.469727
20, -127.936733, 3.251953
52, 335.202819, 1.528320
53, 336.557800, 2.373047
55, 346.600244, 0.332031
58, 344.029383, 2.539062
62, 376.914300, 0.620117
63, 339.769209, 1.713867
65, 336.619828, 5.605469
66, 337.306819, 2.504883
67, 336.748399, 4.521484
68, 336.000158, 4.692383
71, 338.411472, 1.625977
72, 337.870787, 4.096680
74, 336.712553, 5.371094
75, 336.456673, 2.724609
78, 337.257887, 1.840820
83, 337.402114, 1.611328
85, 338.980194, 3.906250
86, 337.911360, 5.791016
87, 335.857690, 12.324219
88, 337.184969, 5.175781
94, 338.405151, 6.621094
96, 336.469578, 11.806641
97, 336.929789, 10.043945
101, 339.121607, 1.425781
103, 337.141518, 4.755859
104, 374.055318, 1.723633
109, 336.257806, 3.046875
117, 336.256680, 3.520508
159, 408.455146, 5.473633
166, 333.358206, 2.070312
167, 347.347170, 2.866211
172, 345.766005, 2.456055
178, 347.475785, 3.305664
180, 363.320191, 1.494141
196, 347.700983, 1.909180
235, 219.906043, 2.568359
10, 332.314617, 2.988281
20, 335.117416, 1.235352
23, 342.317421, 3.920898
32, 331.504032, 2.050781
58, 335.750760, 2.412109
60, 336.496617, 3.056641
67, 337.313200, 2.573242
68, 335.965095, 1.674805
70, 337.511231, 2.036133
71, 341.909065, 1.738281
72, 337.911422, 2.099609
74, 337.764809, 11.806641
75, 337.916745, 5.454102
78, 339.153271, 2.583008
80, 336.996490, 8.144531
81, 337.157887, 3.173828
83, 372.119633, 1.333008
85, 337.554182, 4.370117
86, 373.237400, 1.352539
87, 336.642908, 6.201172
88, 337.349948, 9.384766
94, 337.178216, 5.961914
96, 336.887521, 7.011719
97, 337.545309, 8.110352
102, 336.652535, 1.303711
103, 337.024867, 3.959961
104, 336.287231, 1.757813
107, 336.884935, 1.625977
108, 339.032419, 1.660156
109, 341.564700, 0.429688
111, 335.948511, 3.408203
123, 334.727006, 1.313477
164, 346.695948, 2.231445
187, 295.649168, 1.123047
195, 347.490439, 2.314453
205, 345.663689, 1.274414
208, 346.393561, 2.358398
6, 336.218034, 3.032227
18, 370.640057, 2.080078
23, 662.341420, 2.505371
25, 358.382177, 3.935547
50, 335.829589, 2.109375
52, 347.308407, 2.436523
53, 336.845491, 3.100586
54, 335.553928, 3.139648
58, 335.532055, 1.098633
62, 335.885946, 4.213867
66, 337.377843, 4.423828
67, 336.383162, 3.730469
68, 365.676967, 1.801758
70, 432.058214, 0.390625
72, 336.733823, 2.958984
74, 336.748175, 7.656250
75, 336.367564, 9.721680
78, 337.381376, 5.576172
80, 336.469423, 4.814453
81, 337.285905, 4.970703
83, 337.431728, 6.748047
85, 337.629517, 1.987305
86, 338.045676, 3.974609
87, 336.568538, 15.141602
88, 337.249182, 14.921875
94, 337.478855, 10.258789
96, 370.802684, 3.408203
97, 337.104929, 3.159180
101, 337.069900, 5.009766
102, 337.481739, 2.929687
103, 335.986459, 4.755859
104, 337.697651, 3.212891
105, 340.833872, 2.280273
110, 336.543053, 4.160156
114, 335.232321, 4.848633
116, 344.153600, 1.044922
118, 455.655050, 2.861328
123, 334.703811, 1.386719
127, 334.699835, 2.070312
166, 351.003935, 1.933594
178, 346.983620, 1.923828
183, 346.542396, 0.571289
12, 346.029741, 1.733398
15, 330.929914, 2.968750
17, 345.142753, 0.864258
20, 336.082055, 5.571289
29, 78.197233, 1.855469
32, 345.154300, 1.074219
41, 319.030667, 0.991211
58, 598.482311, 2.944336
59, 336.427750, 1.601563
60, 336.680290, 2.280273
61, 336.578990, 3.754883
66, 336.152518, 1.152344
67, 125.093663, 3.725586
70, 356.184700, 3.935547
72, 337.679314, 1.669922
73, 337.442398, 3.940430
74, 336.891466, 13.530273
80, 337.114193, 6.171875
81, 447.976698, 1.640625
83, 337.437056, 4.389648
85, 338.893689, 2.910156
86, 337.205114, 16.611328
87, 339.008795, 3.950195
88, 369.018943, 4.111328
94, 337.746629, 4.902344
96, 337.002928, 8.286133
101, 337.373011, 1.679688
102, 337.901477, 2.670898
103, 336.814378, 0.942383
104, 337.961500, 1.049805
110, 342.842795, 1.674805
111, 340.388472, 1.772461
118, 456.945263, 1.425781
137, 344.972351, 1.772461
173, 330.304355, 1.328125
193, 345.821583, 1.601562
194, 333.510022, 2.158203
197, 549.380571, 1.157227
213, 337.659942, 1.518555
219, 335.951521, 3.432617
231, 342.100086, 1.215820
240, 68.312900, 2.036133
3, 337.390811, 4.897461
13, 335.514976, 2.329102
18, -inf, 3.222656
20, 336.740804, 5.522461
25, 335.350607, 1.782227
26, 334.008393, 3.046875
50, 337.947694, 1.469727
53, 355.285364, 3.164062
60, 337.491632, 2.011719
61, 352.823967, 1.733398
66, 338.995987, 2.431641
67, 336.488347, 12.558594
68, 336.819367, 3.442383
72, 336.735953, 3.085937
73, 337.151803, 5.854492
74, 337.832519, 2.661133
75, 337.845967, 5.971680
78, 338.104244, 8.447266
80, 338.408776, 2.817383
81, 336.951906, 8.510742
83, 338.345919, 3.183594
85, 352.771434, 2.050781
86, 337.255084, 6.840820
87, 338.038882, 2.963867
88, 337.342467, 9.033203
94, 338.852700, 0.625000
96, 336.783122, 7.363281
97, 337.207268, 7.690430
99, 338.485746, 1.210937
101, 336.834344, 5.571289
102, 336.061369, 2.617188
103, 338.108881, 1.943359
104, 336.193500, 2.285156
105, 342.908907, 2.026367
109, 369.134104, 2.148437
110, 336.531860, 5.185547
113, 381.743555, 1.425781
114, 337.798939, 1.743164
121, 344.953767, 2.250977
124, 343.560805, 2.060547
152, 346.906562, 2.172852
161, 580.906038, 2.167969
171, 348.039773, 1.621094
173, 345.076333, 1.806641
192, 345.737165, 1.391602
201, 384.119153, 2.294922
228, 594.826002, 2.436523
2, 336.032833, 1.796875
3, 341.485758, 1.875000
6, 336.296063, 2.558594
21, 331.758152, 1.894531
32, 379.247563, 1.816406
58, 344.588886, 1.411133
59, 335.913706, 2.060547
66, 337.717367, 1.528320
67, 337.549367, 9.462891
68, 336.082967, 11.000977
72, 336.594233, 3.564453
73, 341.458044, 2.436523
75, 336.417402, 7.128906
78, 338.960076, 1.987305
80, 336.999210, 1.962891
81, 337.382326, 5.502930
83, 337.673491, 1.459961
85, 338.534374, 5.009766
86, 337.138836, 11.147461
87, 336.963641, 2.426758
88, 338.211102, 4.077148
94, 337.790349, 5.053711
96, 336.783005, 10.019531
97, 337.273985, 5.317383
102, 336.691653, 5.756836
104, 351.107574, 1.362305
106, 337.214943, 1.401367
109, 337.148700, 2.358398
110, 517.526141, 1.723633
111, 337.156733, 0.874023
117, 336.296263, 1.191406
149, 334.283216, 1.669922
171, 349.762412, 1.884766
180, 345.615576, 2.807617
216, 335.189329, 1.704102
234, 341.239844, 1.049805
10, 332.681256, 1.987305
12, 335.329527, 0.429688
18, 351.586100, 3.134766
20, 336.766081, 2.856445
21, 336.052756, 2.148438
29, 335.298772, 0.761719
47, 349.897729, 1.113281
52, 335.536298, 1.171875
53, 335.016525, 1.801758
65, 337.537019, 1.845703
66, 337.548671, 4.169922
67, 339.072756, 7.441406
68, 336.767476, 9.648438
70, 338.001904, 2.680664
72, 336.473054, 1.577148
73, 337.676285, 7.358398
74, 336.813057, 7.392578
75, 336.232170, 4.257812
80, 337.772392, 1.752930
81, 336.880506, 7.285156
86, 337.942585, 1.811523
87, 340.999357, 4.145508
88, 373.276345, 2.114258
94, 336.813236, 7.368164
96, 337.100067, 2.460937
97, 337.646833, 5.737305
102, 336.545487, 4.843750
110, 336.194722, 3.154297
144, 344.246763, 1.611328
148, 0.414000, 1.176758
166, 328.677824, 1.855469
167, 347.309627, 3.730469
169, 152.262255, 1.743164
171, 347.701250, 1.791992
205, 343.604800, 1.328125
207, 333.649033, 2.500000
216, 334.845800, 1.269531
219, 339.546357, 2.421875
2, 335.728833, 0.615234
6, 336.738886, 3.300781
14, 331.104361, 1.201172
15, 378.720474, 2.099609
20, 336.774578, 3.740234
25, 335.813645, 2.216797
54, 343.373731, 1.625977
60, 336.762232, 1.840820
65, 337.060854, 1.977539
70, 338.321483, 2.426758
72, 337.402035, 5.874023
73, 363.839931, 2.163086
74, 337.798980, 1.264648
75, 337.764633, 2.036133
80, 336.837300, 3.706055
81, 337.083202, 4.472656
83, 337.873392, 4.003906
85, 338.562405, 1.093750
86, 338.148773, 0.761719
87, 337.365727, 7.065430
88, 342.096800, 1.040039
94, 338.500494, 4.248047
96, 337.127800, 9.169922
97, 337.325311, 3.496094
101, 348.775355, 0.913086
103, 337.260368, 2.817383
105, 345.933367, 2.187500
106, 336.603133, 1.044922
109, 336.711716, 1.176758
110, 336.842013, 2.524414
111, 336.765237, 1.328125
117, 508.096209, 1.923828
118, 447.430270, 1.108398
178, 346.363186, 2.939453
196, 337.194668, 1.708984
207, 344.024767, 2.124023
215, 337.874700, 0.883789
3, 335.950869, 4.414062
6, 338.996822, 0.883789
18, 335.533047, 2.255859
20, 336.568837, 4.980469
23, 343.083657, 1.948242
25, 334.943544, 1.889648
50, 336.069895, 1.918945
54, 342.962333, 2.919922
58, 335.482260, 0.874023
59, 337.633444, 1.264648
61, 336.309359, 1.660156
65, 336.007029, 1.904297
66, 353.372805, 2.226562
67, 336.751433, 8.720703
68, 336.336367, 5.722656
70, 358.110281, 2.797852
72, 336.279236, 9.941406
73, 359.896319, 1.933594
74, 359.450200, 2.407227
75, 336.409859, 8.535156
78, 337.525800, 2.475586
80, 337.395372, 1.816406
83, 337.616845, 4.277344
85, 338.052983, 6.215820
86, 337.849280, 5.761719
87, 337.200010, 4.736328
88, 338.622371, 3.330078
91, 338.505726, 2.089844
94, 337.848634, 7.202148
96, 336.530527, 4.848633
97, 336.801605, 3.208008
102, 336.592822, 2.075195
103, 337.239604, 9.619141
104, 336.537229, 2.285156
110, -66.998250, 1.562500
112, 346.750434, 1.171875
115, 335.874357, 0.639648
120, 335.880067, 2.407227
121, 334.887100, 1.831055
137, 347.632300, 1.850586
142, 347.201867, 1.718750
143, 331.976968, 1.245117
152, 345.700408, 1.831055
162, 347.548496, 1.186523
168, 352.837864, 1.137695
170, 345.418143, 0.732422
172, 329.060891, 1.816406
207, 345.732144, 1.831055
2, 335.062357, 2.021484
3, 335.962437, 1.743164
10, 352.188157, 2.607422
12, 335.400973, 1.855469
18, 341.938781, 1.215820
20, 338.628029, 1.699219
23, 334.672028, 4.633789
28, 725.755395, 1.401367
51, 335.793365, 5.249023
54, 335.393667, 2.666016
58, 337.501015, 1.562500
65, 337.099144, 1.831055
66, 339.869647, 2.006836
67, 336.568377, 8.041992
68, 335.864684, 3.461914
70, 337.952047, 1.699219
72, 338.139158, 2.026367
73, 336.657300, 7.949219
74, 336.531579, 3.393555
75, 338.051300, 4.624023
78, 337.463870, 8.642578
80, 336.916629, 2.656250
81, 336.501646, 4.628906
83, 337.668860, 3.789062
85, 337.570942, 2.778320
86, 338.865226, 3.754883
87, 337.836747, 5.214844
88, 337.225038, 10.834961
94, 337.212097, 7.187500
96, 336.641970, 5.356445
101, 336.853378, 1.464844
102, 337.007267, 2.597656
103, 337.683873, 2.387695
106, 337.178259, 1.865234
107, 337.260205, 1.328125
110, 335.004500, 0.546875
115, 340.963500, 3.110352
123, 335.084765, 2.358398
130, 344.024632, 2.089844
137, 49.465199, 1.572266
166, 349.218685, 0.786133
172, 353.077513, 1.909180
179, 347.480655, 0.371094
192, 330.196700, 2.133789
201, 354.625652, 1.240234
228, 346.020100, 1.044922
238, 351.710500, 1.147461
3, 338.465882, 2.182617
5, 332.828933, 0.585938
6, 336.663360, 5.268555
9, 336.661000, 2.319336
20, 336.866093, 4.541016
54, 340.672158, 2.065430
60, 336.948867, 1.533203
62, 337.416454, 0.644531
65, 337.415467, 7.553711
66, 337.533367, 2.128906
67, 337.202167, 3.496094
68, 337.044231, 2.827148
71, 339.045167, 5.664063
72, 337.721567, 7.133789
73, 337.233797, 10.400391
74, 364.761482, 2.397461
75, 337.837733, 8.833008
78, 337.471800, 1.806641
80, 337.576910, 9.355469
81, 336.905692, 8.510742
83, 338.422729, 3.461914
86, 337.774437, 6.713867
87, 338.317367, 4.741211
88, 337.447757, 8.208008
96, 336.301582, 5.317383
97, 337.059010, 3.935547
101, 341.195117, 2.153320
102, 359.882600, 2.968750
104, 336.889500, 1.738281
108, 335.538441, 1.166992
115, 371.158734, 3.110352
142, 345.164353, 1.723633
144, 347.150834, 3.071289
157, 351.986711, 1.333008
161, 345.943167, 1.650391
172, 329.091224, 1.889648
194, 593.420371, 1.206055
235, 346.871412, 2.397461
3, 335.440081, 1.098633
6, 336.916651, 0.664063
8, 343.277591, 1.230469
12, 343.846447, 4.238281
18, 337.750178, 1.401367
21, 331.655018, 1.577148
49, 336.648367, 1.684570
52, 347.221899, 2.373047
55, 404.576371, 1.835937
62, 337.640576, 2.958984
63, 289.911737, 3.115234
67, 335.072079, 3.349609
68, 336.720300, 1.513672
72, 371.558329, 0.917969
74, 337.961064, 3.569336
75, 336.800725, 5.820312
78, 364.612600, 1.699219
80, 338.146816, 4.350586
81, 337.408815, 4.653320
83, 337.650300, 1.914063
86, 337.253086, 4.018555
87, -96.292157, 5.947266
88, 337.068538, 8.569336
91, -inf, 4.052734
94, 338.681815, 1.206055
96, 336.558928, 9.360352
97, 337.567841, 2.592773
99, 338.511900, 2.236328
101, 337.139961, 2.534180
102, 337.152405, 7.661133
104, 337.493851, 5.087891
107, 336.802100, 1.806641
116, 335.812310, 5.732422
137, 561.935422, 1.738281
145, 344.530326, 2.060547
160, 345.078500, 2.958984
161, 346.960289, 1.425781
164, 347.683239, 1.679688
165, 369.528225, 1.933594
172, 349.719456, 2.182617
191, 350.693715, 1.430664
198, 473.760439, 2.080078
214, 341.582667, 0.908203
219, 335.493246, 1.933594
224, 195.142445, 2.412109
236, 422.270300, 0.883789
2, 350.089281, 1.313477
6, 336.249369, 5.908203
12, 334.578905, 1.997070
20, 336.221215, 3.720703
25, 336.101151, 2.905273
32, 115.283851, 1.508789
49, 336.291823, 2.421875
54, 342.349000, 1.718750
58, 336.217904, 3.325195
61, 346.261124, 1.918945
62, 336.152700, 1.572266
65, 338.966700, 0.742188
66, 337.631876, 3.842773
67, 336.951328, 10.385742
68, 336.345835, 5.483398
72, 336.792153, 4.140625
73, 337.269362, 3.676758
74, 540.421473, 1.362305
75, 337.593247, 6.362305
78, 337.474834, 3.642578
80, 337.180500, 5.922852
81, 337.773882, 10.751953
83, 337.398778, 9.223633
86, 337.806389, 3.339844
87, 358.627843, 1.796875
88, 337.665248, 10.742187
91, 341.321900, 0.908203
94, 337.452139, 12.812500
96, 336.797800, 2.167969
97, 337.964315, 3.955078
99, 336.611900, 0.541992
102, 336.391163, 4.506836
103, 337.513841, 2.119141
106, 336.841243, 1.689453
109, 343.345641, 2.983398
118, 458.748000, 1.337891
124, 344.155100, 1.972656
159, 345.227372, 4.365234
174, 372.659725, 2.016602
184, 346.429406, 2.465820
205, 305.771467, 3.530273
5, 344.352697, 1.650391
9, 346.866957, 1.992188
14, 329.953685, 0.937500
20, 372.032600, 1.508789
52, 343.114832, 2.138672
54, 335.247987, 1.669922
60, 335.627966, 1.850586
61, 338.045633, 1.518555
62, 336.802300, 1.181641
66, 338.480700, 3.891602
67, 336.824881, 9.028320
68, 337.026300, 7.783203
70, 362.313880, 2.895508
71, 444.080900, 1.655273
72, 337.851782, 2.216797
73, 337.711442, 4.541016
74, 336.799741, 7.211914
75, 338.138454, 1.938477
80, 336.384725, 5.268555
81, 338.080271, 9.418945
83, 337.097286, 4.189453
85, 339.332837, -0.004883
86, 337.049463, 8.969727
87, 337.426352, 9.365234
88, 336.903150, 10.229492
94, 376.431577, 2.319336
96, 336.776845, 9.619141
101, 337.357962, 2.832031
102, 337.568600, 2.329102
103, 335.865452, 2.529297
108, 335.758231, 2.285156
110, 335.775500, 3.413086
114, 336.493066, 1.586914
116, 343.775822, 3.173828
118, 449.054095, 1.928711
130, 334.399522, 1.977539
172, 329.043040, 2.553711
176, 325.530791, 2.285156
180, 347.489165, 2.377930
189, 346.488817, 1.040039
10, 222.285614, 2.705078
12, 334.806800, 1.352539
20, 338.563267, 0.849609
25, 338.068132, 1.840820
54, 335.578143, 3.139648
59, 336.482333, 2.006836
62, 336.366718, 2.065430
65, 336.938336, 4.233398
66, 337.377231, 5.488281
68, 336.564413, 8.232422
70, 338.850384, 1.533203
72, 336.660414, 1.459961
73, 337.490486, 5.649414
74, 337.510200, 1.767578
75, 337.170204, 3.540039
78, 338.989967, 1.489258
80, 336.870033, 1.738281
81, 337.038871, 5.771484
83, 338.291206, 1.523438
85, 351.605534, 5.043945
86, 338.156411, 6.035156
87, 337.196574, 5.498047
94, 337.076147, 5.161133
96, 336.776082, 10.039062
97, 336.824801, 3.696289
99, 338.577233, 0.908203
101, 336.931194, 5.874023
103, 337.241649, 2.758789
104, 336.677330, 9.277344
109, 336.501211, 1.679687
127, 94.540005, 1.616211
164, 378.956872, 1.484375
173, 329.532419, 1.601563
180, 348.757767, 0.864258
191, 345.633902, 2.148437
192, 351.523973, 1.948242
202, 587.743011, 2.304688
206, 344.843198, 2.744141
207, 395.520399, 1.918945
2, 358.040676, 1.279297
3, 335.976843, 1.796875
4, 309.782154, 0.732422
6, 341.923691, 2.802734
14, 339.249328, 1.562500
20, 336.546789, 5.522461
23, 335.388185, 3.178711
41, 336.218769, 2.167969
46, 335.230300, 0.693359
53, 345.228329, 2.451172
55, 336.851393, 1.616211
59, 335.856065, 2.958984
60, 337.367000, 0.878906
61, 342.271189, 2.241211
